"File Path","/work/gc64/c64099/gtap/clang-gtap/build/lib/clang/21/include/__clang_cuda_builtin_vars.h"
"Function Name","my_kernel(int)"
"Line No","Source","Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Derivative Avg. Predicated-On Threads Executed","Avg. Predicated-On Threads Unexecuted","Divergent Branches","Address Space","Access Operation","Access Size","L1 Tag Requests Global","L1 Conflicts Shared N-Way","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","L2 Theoretical Sectors Global Excessive","L2 Theoretical Sectors Global","L2 Theoretical Sectors Global Ideal","L2 Theoretical Sectors Local","L2 Explicit Evict Policies","L2 Explicit Hit Policy Evict First","L2 Explicit Hit Policy Evict Last","L2 Explicit Hit Policy Evict Normal","L2 Explicit Hit Policy Evict Normal Demote","L2 Explicit Miss Policy Evict First","L2 Explicit Miss Policy Evict Normal","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_imc","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_imc (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"","","0x3277b2460","      LDL R4, [R8]","295","246","295","1345650","41943040","41943040","31","31","0","1","0","Local","Load","32","0","0","0","0","0","0","0","0","5264770","-","0","0","0","0","0","0","0","0","0","0","0","186","0","0","0","18","0","0","4","28","0","0","0","59","0","0","0","0","0","181","0","0","0","18","0","0","0","0","0","0","0","47"
"","","0x3277b2470","      PLOP3.LUT P1, PT, PT, PT, UP0, 0x80, 0x0","19","0","19","1345650","41943040","41943040","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x3277b2480","      PLOP3.LUT P3, PT, PT, PT, UP0, 0x40, 0x0","39","14","39","1345650","41943040","41943040","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","16","0","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14"
"","","0x3277b2490","      ISETP.LT.AND P1, PT, R11, R4, P1","18416","16531","18416","1345650","41943040","41943040","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","18343","8","0","0","0","0","11","19","0","0","0","35","0","0","0","0","0","0","16495","4","0","0","0","0","0","0","0","0","0","32"
"","","0x3277b24a0","      ISETP.GT.AND P3, PT, R11, R4, P3","55","28","55","1345650","41943040","41943040","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","8","0","0","0","0","7","14","0","0","0","25","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","24"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b2500","      IMAD R8, R15, 0x4, R10","6508","6007","6508","2287605","71303168","71303168","31","31","26","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","5945","3","0","0","0","41","8","44","0","0","0","467","0","0","0","0","0","0","5588","2","0","0","0","34","0","0","0","0","0","383"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b2520","      LDL R4, [R8]","711","633","711","2287605","71303168","71303168","31","31","0","1","0","Local","Load","32","0","0","0","0","0","0","0","0","8950109","-","0","0","0","0","0","0","0","0","0","0","0","519","0","0","0","28","0","0","6","46","0","0","0","112","0","0","0","0","0","513","0","0","0","28","0","0","0","0","0","0","0","92"
"","","0x3277b2530","      PLOP3.LUT P1, PT, PT, PT, UP1, 0x80, 0x0","37","0","37","2287605","71303168","71303168","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x3277b2540","      PLOP3.LUT P4, PT, PT, PT, UP1, 0x40, 0x0","78","29","78","2287605","71303168","71303168","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","41","0","0","0","33","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","27"
"","","0x3277b2550","      ISETP.LT.AND P1, PT, R11, R4, P1","30200","27100","30200","2287605","71303168","71303168","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","2","0","0","0","30095","15","0","0","0","0","19","35","0","0","0","34","0","0","0","0","0","0","27062","8","0","0","0","0","0","0","0","0","0","30"
"","","0x3277b2560","      ISETP.GT.AND P4, PT, R11, R4, P4","81","36","81","2287605","71303168","71303168","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","7","0","0","0","0","2","40","0","0","0","31","0","0","1","0","0","0","0","5","0","0","0","0","0","0","0","0","0","30"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b25b0","      IMAD R8, R17, 0x4, R10","4442","4093","4442","1480215","46137344","46137344","31","31","17","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","4170","3","0","0","0","0","6","46","0","0","0","217","0","0","0","0","0","0","3918","0","0","0","0","0","0","0","0","0","0","175"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b25d0","      LDL R4, [R8]","405","340","405","1480215","46137344","46137344","31","31","0","1","0","Local","Load","32","0","0","0","0","0","0","0","0","5791247","-","0","0","0","0","0","0","0","0","0","0","0","277","0","0","0","24","0","0","11","23","0","0","0","70","0","0","0","0","0","268","0","0","0","24","0","0","0","0","0","0","0","48"
"","","0x3277b25e0","      PLOP3.LUT P1, PT, PT, PT, UP1, 0x80, 0x0","26","0","26","1480215","46137344","46137344","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x3277b25f0","      PLOP3.LUT P2, PT, PT, PT, UP1, 0x40, 0x0","42","15","42","1480215","46137344","46137344","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","3","22","0","0","0","15","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","13"
"","","0x3277b2600","      ISETP.LT.AND P1, PT, R11, R4, P1","19988","17937","19988","1480215","46137344","46137344","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","19899","11","0","0","0","0","19","32","0","0","0","26","0","0","0","0","0","0","17907","5","0","0","0","0","0","0","0","0","0","25"
"","","0x3277b2610","      ISETP.GT.AND P2, PT, R11, R4, P2","50","20","50","1480215","46137344","46137344","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","4","0","0","0","0","6","21","0","0","0","18","0","0","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","15"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b2680","      IMAD R8, R13, 0x4, R10","4819","4416","4819","1614780","50331648","50331648","31","31","18","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","4338","0","0","0","0","18","3","56","0","0","0","404","0","0","0","0","0","0","4068","0","0","0","0","17","0","0","0","0","0","331"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b26a0","      LDL R4, [R8]","498","440","498","1614780","50331648","50331648","31","31","0","1","0","Local","Load","32","0","0","0","0","0","0","0","0","6317724","-","0","0","0","0","0","0","0","0","0","0","0","357","0","0","0","29","0","0","2","30","0","0","0","80","0","0","0","0","0","350","0","0","0","28","0","0","0","0","0","0","0","62"
"","","0x3277b26b0","      ISETP.LT.AND P3, PT, R11, R4, P2","21304","19057","21304","1614780","50331648","50331648","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","21227","11","0","0","0","0","12","23","0","0","0","31","0","0","0","0","0","0","19028","6","0","0","0","0","0","0","0","0","0","23"
"","","0x3277b26c0","      ISETP.GT.AND P4, PT, R11, R4, !P1","46","22","46","1614780","50331648","50331648","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","21","0","0","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b2780","      IMAD R8, R11, 0x4, R10","59","40","59","807390","25165824","25165824","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","9","0","0","0","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b27a0","      LDL R4, [R8]","162","139","162","807390","25165824","25165824","31","31","0","1","0","Local","Load","32","0","0","0","0","0","0","0","0","3158862","-","0","0","0","0","0","0","0","0","0","0","0","98","0","0","0","8","0","0","0","13","0","0","0","43","0","0","0","0","0","97","0","0","0","8","0","0","0","0","0","0","0","34"
"","","0x3277b27b0","      ISETP.LT.AND P2, PT, R11, R4, P2","11120","9939","11120","807390","25165824","25165824","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","11076","5","0","0","0","0","7","13","0","0","0","19","0","0","0","0","0","0","9924","3","0","0","0","0","0","0","0","0","0","12"
"","","0x3277b27c0","      ISETP.GT.AND P1, PT, R11, R4, !P1","15","5","15","807390","25165824","25165824","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","8","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b2810","      IMAD R8, R13, 0x4, R10","6616","6196","6616","2422170","75497472","75497472","31","31","27","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","6379","1","0","0","0","0","8","49","0","0","0","179","0","0","0","0","0","0","6047","0","0","0","0","0","0","0","0","0","0","149"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b2830","      LDL R4, [R8]","732","644","732","2422170","75497472","75497472","31","31","0","1","0","Local","Load","32","0","0","0","0","0","0","0","0","9476586","-","0","0","0","0","0","0","0","0","0","0","0","551","0","0","0","28","0","0","8","41","0","0","0","104","0","0","0","0","0","532","0","0","0","28","0","0","0","0","0","0","0","84"
"","","0x3277b2840","      ISETP.LT.AND P1, PT, R11, R4, P4","32108","28776","32108","2422170","75497472","75497472","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","3","0","0","0","31963","30","0","0","0","0","24","41","0","0","0","47","0","0","2","0","0","0","28715","24","0","0","0","0","0","0","0","0","0","35"
"","","0x3277b2850","      ISETP.GT.AND P2, PT, R11, R4, !P3","77","36","77","2422170","75497472","75497472","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","38","0","0","0","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b28d0","      IMAD R8, R15, 0x4, R10","4692","4373","4692","1614780","50331648","50331648","31","31","18","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","4451","1","0","0","0","0","5","47","0","0","0","188","0","0","0","0","0","0","4215","0","0","0","0","0","0","0","0","0","0","158"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b28f0","      LDL R4, [R8]","435","381","435","1614780","50331648","50331648","31","31","0","1","0","Local","Load","32","0","0","0","0","0","0","0","0","6317724","-","0","0","0","0","0","0","0","0","0","0","0","324","0","0","0","16","0","0","8","22","0","0","0","65","0","0","0","0","0","314","0","0","0","16","0","0","0","0","0","0","0","51"
"","","0x3277b2900","      ISETP.LT.AND P4, PT, R11, R4, P4","22151","19879","22151","1614780","50331648","50331648","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","22077","9","0","0","0","0","11","28","0","0","0","25","0","0","1","0","0","0","19854","5","0","0","0","0","0","0","0","0","0","19"
"","","0x3277b2910","      ISETP.GT.AND P3, PT, R11, R4, !P3","49","23","49","1614780","50331648","50331648","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","23","0","0","0","24","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b2990","      IMAD R8, R17, 0x4, R10","5152","4750","5152","1749345","54525952","54525952","31","31","20","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","4836","0","0","0","0","0","5","45","0","0","0","266","0","0","0","0","0","0","4548","0","0","0","0","0","0","0","0","0","0","202"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b29b0","      LDL R4, [R8]","524","473","524","1749345","54525952","54525952","31","31","0","1","0","Local","Load","32","0","0","0","0","0","0","0","0","6844201","-","0","0","0","0","0","0","0","0","0","0","0","384","0","0","0","30","0","0","8","23","0","0","0","79","0","0","0","0","0","377","0","0","0","30","0","0","0","0","0","0","0","66"
"","","0x3277b29c0","      ISETP.LT.AND P1, PT, R11, R4, P3","22815","20429","22815","1749345","54525952","54525952","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","22709","19","0","0","0","0","14","32","0","0","0","40","0","0","0","0","0","0","20385","13","0","0","0","0","0","0","0","0","0","31"
"","","0x3277b29d0","      ISETP.GT.AND P4, PT, R11, R4, !P2","56","25","56","1749345","54525952","54525952","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b2a50","      IMAD R8, R13, 0x4, R10","2837","2625","2837","941955","29360128","29360128","31","31","11","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","2616","0","0","0","0","0","0","43","0","0","0","178","0","0","0","0","0","0","2472","0","0","0","0","0","0","0","0","0","0","153"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b2a70","      LDL R4, [R8]","275","240","275","941955","29360128","29360128","31","31","0","1","0","Local","Load","32","0","0","0","0","0","0","0","0","3685339","-","0","0","0","0","0","0","0","0","0","0","0","200","0","0","0","14","0","0","1","17","0","0","0","43","0","0","0","0","0","196","0","0","0","14","0","0","0","0","0","0","0","30"
